Sum of home r,Sum of away r
3.0203999161734953e-12,-5.019044757216118e-13
2.245180678333785e-11,-1.1435037922133163e-10
3.0203999161734953e-12,-1.1491047903491973e-12
5.505701660875881e-12,-1.1591715215024119e-10
1.9792698194656417e-12,-1.1381274451271469e-10
3.0203999161734953e-12,-1.1514166618488158e-10
2.245180678333785e-11,-6.12415707567572e-13
-3.1316154736498495e-12,9.083230104143534e-13
-3.1316154736498495e-12,9.083230104143534e-13
5.505701660875881e-12,-1.7690074768770547e-12
1.9966505038635463e-11,-6.12415707567572e-13
1.9966505038635463e-11,-6.12415707567572e-13
-3.1316154736498495e-12,-1.1222627582542056e-10
2.245180678333785e-11,-1.1514166618488158e-10
1.9056110533550908e-11,-1.1514166618488158e-10
2.5868528425978186e-13,-1.1319974925286969e-10
6.318364838526584e-13,-1.1319974925286969e-10
6.318364838526584e-13,-1.1319974925286969e-10
6.318364838526584e-13,-1.6483307941551109e-12
8.927093775107096e-12,-1.1319974925286969e-10
-6.273775639284244e-13,-1.5154503132508249e-12
2.245180678333785e-11,-1.1491047903491973e-12
1.3729904397021733e-11,1.2186446570540036e-12
1.0334208147234793e-11,-1.5490984756872652e-12
1.0334208147234793e-11,-1.5490984756872652e-12
1.0334208147234793e-11,-1.5490984756872652e-12
9.49901451644456e-12,-1.1480834809469103e-10
-9.274534146995169e-13,2.5890038386157776e-12
-1.1705334358211405e-11,3.6299056613207746e-12
-1.3529213012217545e-11,4.443000201723049e-12
-1.3529213012217545e-11,4.443000201723049e-12
-1.728092105007697e-12,2.9920712266308093e-13
-1.1705334358211405e-11,2.1621561695896543e-12
-9.274534146995169e-13,2.5890038386157776e-12
-9.274534146995169e-13,2.5890038386157776e-12
-1.266101715165219e-11,5.69848032710231e-13
-1.266101715165219e-11,5.69848032710231e-13
-2.251291318148521e-12,1.6020695740036315e-12
-2.251291318148521e-12,1.6020695740036315e-12
-5.6845389647072436e-12,1.2553027077724232e-10
-5.6845389647072436e-12,1.2553027077724232e-10
-1.0552499735623669e-11,2.5890038386157776e-12
-2.0802880372872525e-12,2.9136015474256452e-12
-1.3529213012217545e-11,1.2641886409316176e-10
-4.531704342119508e-12,1.265391106684879e-10
-9.274534146995169e-13,2.5890038386157776e-12
-9.274534146995169e-13,2.5890038386157776e-12
-1.1216404469272132e-11,2.5890038386157776e-12
-4.303766400961265e-12,1.5244088132747985e-12
-1.3473386987393691e-12,3.0507494855091025e-12
-5.6845389647072436e-12,1.5213508312116985e-12
-1.3529213012217545e-11,2.7208303044900874e-12
-1.3529213012217545e-11,2.7208303044900874e-12
-1.3473386987393691e-12,1.6531772970860084e-12
-1.3473386987393691e-12,3.0623455325754715e-12
-2.0802880372872525e-12,2.50121960924608e-12
-1.266101715165219e-11,6.113069509687367e-13
-2.986775984279181e-13,5.0274741216342305e-12
-2.986775984279181e-13,5.0274741216342305e-12
-1.1254866345252928e-11,3.075258031895716e-12
-3.3382846502248397e-12,1.5244088132747985e-12
-3.1433364683462127e-12,4.1184024929131815e-12
-1.7613657175216743e-12,4.1184024929131815e-12
-9.274534146995169e-13,6.327575152922503e-13
-1.3608158996789553e-12,2.13887073708481e-12
-1.3949098296257398e-11,1.7039119308483609e-12
-1.1886805339150445e-11,2.1737522166560233e-12
-2.0798127709121964e-13,2.5774077915494085e-12
-6.278665611310721e-13,6.327575152922503e-13
-2.280185490698442e-12,2.6826285651387666e-12
-2.280185490698442e-12,2.6826285651387666e-12
-2.280185490698442e-12,2.1737522166560233e-12
-2.280185490698442e-12,2.1737522166560233e-12
-2.0798127709121964e-13,2.5774077915494085e-12
-6.278665611310721e-13,6.327575152922503e-13
-1.3529213012217545e-11,4.1184024929131815e-12
-2.2221412541182624e-11,4.924427348948284e-12
-1.1216404469272132e-11,2.5890038386157776e-12
-1.706411066926175e-11,-8.66792388064006e-13
-7.4479726626653e-12,2.360286777494409e-12
3.2724022809448212e-12,7.674865330226522e-12
3.2724022809448212e-12,7.674865330226522e-12
3.2724022809448212e-12,7.674865330226522e-12
-2.0120843766081517e-11,2.0547272382285884e-11
-1.1567137699715635e-11,4.66593719588032e-12
-1.0162015972940461e-11,4.8944815631832484e-12
3.2724022809448212e-12,1.9721332619955145e-11
-2.0120843766081517e-11,2.608000196623021e-11
-4.665043003394344e-12,4.000544905087472e-12
-1.8673116721298975e-11,4.8944815631832484e-12
-1.8673116721298975e-11,4.8944815631832484e-12
-1.3574462903405605e-11,7.615308108646995e-12
-1.0162015972940461e-11,4.66593719588032e-12
-1.0162015972940461e-11,7.674865330226522e-12
-2.0120843766081517e-11,-8.66792388064006e-13
-2.0120843766081517e-11,1.885553428837046e-12
-1.4935329730914044e-11,7.674865330226522e-12
-1.0162015972940461e-11,7.674865330226522e-12
2.848454764532791e-12,4.745055056248702e-12
-1.6941056837224793e-11,5.636701466639384e-12
-7.137769044667015e-12,5.7674802791776096e-12
-3.6360487537946923e-13,1.0279073531688863e-11
-1.7496598101655798e-11,4.746343947744538e-12
-8.545574405203137e-12,3.0471394372288935e-12
-1.1792514845789704e-11,2.608000196623021e-11
-2.0403053684182824e-11,4.164178592308297e-12
-2.413389714202026e-11,2.4773371397555998e-11
-1.9851430543576414e-11,2.4773371397555998e-11
-7.1831770067084735e-12,7.674865330226522e-12
-3.8256017223375e-12,2.0547272382285884e-11
-3.8256017223375e-12,2.0547272382285884e-11
-7.95275493150172e-12,2.765270216780095e-11
-9.191461398104742e-13,2.1914350654571305e-12
-9.191461398104742e-13,5.147027948417476e-12
-9.191461398104742e-13,-1.27891554624324e-12
-2.057536470484942e-12,1.1765451394877199e-11
-1.7123329928189334e-11,7.64324824088337e-12
-1.7123329928189334e-11,6.752890721988524e-12
-2.413389714202026e-11,-9.528757152421565e-13
-2.9032224792025844e-11,4.579853868702169e-12
-2.239492575166138e-11,4.579853868702169e-12
-5.458779663440104e-13,1.0257309267654547e-12
-5.458779663440104e-13,1.0257309267654547e-12
-1.6790617804045755e-11,4.086628232265623e-12
-1.017607327805238e-11,-4.846486387285282e-13
-4.8278450175516225e-12,2.2021025580654946e-11
-5.458779663440104e-13,4.579853868702169e-12
-2.0224698717042878e-11,-9.528757152421565e-13
-5.458779663440104e-13,4.579853868702169e-12
-5.458779663440104e-13,4.104866146521625e-12
-3.31494540889323e-11,3.747517767669305e-12
-4.9044774545803336e-12,2.0547272382285884e-11
-5.954382660685207e-12,-1.3683062158431733e-12
-5.954382660685207e-12,-5.955638985670049e-13
-1.017607327805238e-11,2.0547272382285884e-11
-7.1831770067084735e-12,-9.528757152421565e-13
-9.045618321228276e-12,2.142135746282197e-12
-5.458779663440104e-13,-1.0358984736244655e-12
-7.1831770067084735e-12,5.861911470534238e-12
-7.51773344885058e-12,1.5476908267311512e-12
-7.51773344885058e-12,1.5476908267311512e-12
-2.8785471530450956e-11,-6.431823394727922e-12
-2.8785471530450956e-11,-6.431823394727922e-12
-2.0816798877554114e-12,-2.057559909051263e-11
2.1519661031950703e-12,-1.2544104351522686e-11
-1.2519100457250964e-12,-4.1363065148811377e-13
2.1519661031950703e-12,-1.0063746785937846e-11
-3.0427781443104573e-12,-6.431823394727922e-12
-3.798182621269276e-12,-1.2544104351522686e-11
1.1558958614925176e-12,-2.8939882170729546e-12
-2.0816798877554114e-12,-1.0063746785937846e-11
-2.3284398688426663e-12,-3.2652548752696294e-12
2.6279783674177327e-13,-3.485585641586548e-12
2.6279783674177327e-13,-3.485585641586548e-12
2.6279783674177327e-13,-3.4561212352862877e-12
-6.890302321523184e-13,-5.85597702953911e-13
1.372056713091586e-12,-1.9566795060947968e-11
-3.077750129457964e-12,-1.0063746785937846e-11
-2.8602084842517802e-11,-2.0809245085005527e-11
-2.0816798877554114e-12,-1.0063746785937846e-11
-2.0816798877554114e-12,-1.0063746785937846e-11
-1.43529673365825e-12,-2.8939882170729546e-12
-1.43529673365825e-12,-2.8939882170729546e-12
-2.8602084842517802e-11,-2.015852991430733e-12
-2.8602084842517802e-11,-2.015852991430733e-12
-2.0816798877554114e-12,-4.1363065148811377e-13
-4.392264919556973e-13,-1.2544104351522686e-11
1.1558958614925176e-12,-8.912180960312763e-12
-5.983820167813102e-13,-4.1363065148811377e-13
-4.392264919556973e-13,-4.1363065148811377e-13
-4.392264919556973e-13,-4.1363065148811377e-13
1.3392825494256713e-12,-6.431823394727922e-12
-4.392264919556973e-13,-2.8939882170729546e-12
-4.392264919556973e-13,-2.8939882170729546e-12
-2.8602084842517802e-11,-6.431823394727922e-12
-2.1282963015383196e-13,-5.85597702953911e-13
-1.052999771626844e-12,-5.85597702953911e-13
-5.882193366559771e-14,-1.9566795060947968e-11
-2.3944603963326342e-11,-1.619048429179496e-11
-2.496369255110481e-11,-1.0063746785937846e-11
-2.8943634415248102e-12,-2.660342222580058e-12
-4.183055421187073e-12,-2.0809245085005527e-11
-4.183055421187073e-12,-2.0809245085005527e-11
-3.077750129457964e-12,-8.678534965819867e-12
-3.6307053515849036e-12,-4.1363065148811377e-13
-3.6307053515849036e-12,-4.1363065148811377e-13
-2.5439893153103297e-11,-1.2544104351522686e-11
-1.3740764929063464e-12,-2.057559909051263e-11
-2.5439893153103297e-11,-1.2544104351522686e-11
-2.0816798877554114e-12,-6.431823394727922e-12
-2.5814061950126917e-11,-1.2544104351522686e-11
-3.0427781443104573e-12,-1.3998954318307792e-11
-3.0427781443104573e-12,-4.1363065148811377e-13
-2.5121244916152896e-13,-5.85597702953911e-13
-2.5121244916152896e-13,-5.85597702953911e-13
-6.261304653558414e-13,1.987264813344654e-12
-2.5517843203218067e-11,-1.55214701446591e-11
-2.863209455608283e-11,-4.1363065148811377e-13
-2.863209455608283e-11,-4.1363065148811377e-13
-2.863209455608283e-11,-4.1363065148811377e-13
-2.863209455608283e-11,-4.1363065148811377e-13
-2.863209455608283e-11,-4.1363065148811377e-13
-2.863209455608283e-11,-4.1363065148811377e-13
-9.811172205306145e-13,7.967744030559738e-12
-9.811172205306145e-13,-1.2748728858008e-11
-8.522950851019541e-12,-2.2517250953992767e-11
-5.378592046834398e-11,-4.824931701754362e-12
-5.378592046834398e-11,-9.344213763622476e-11
-9.485331452670414e-12,-1.2748728858008e-11
-9.485331452670414e-12,-1.2748728858008e-11
-9.485331452670414e-12,-1.2748728858008e-11
-9.485331452670414e-12,-1.2748728858008e-11
6.053935178962933e-11,-2.962609454550076e-12
6.053935178962933e-11,-2.962609454550076e-12
-4.5936449577750416e-11,-1.141586105247925e-10
-5.2833278451609555e-11,-1.141586105247925e-10
-9.062722714818442e-12,3.4199374327648516e-12
-2.2682834472624055e-12,-2.1993900488613774e-12
5.935457516920064e-11,-1.9131275745322928e-11
5.24577462953415e-11,-1.9131275745322928e-11
-9.811172205306145e-13,-1.2748728858008e-11
-1.0117754337855973e-11,-2.1993900488613774e-12
-1.0117754337855973e-11,-6.747196646656263e-12
6.030721718593507e-11,-1.9131275745322928e-11
-9.062722714818442e-12,7.967744030559738e-12
-9.062722714818442e-12,7.967744030559738e-12
-9.062722714818442e-12,-8.845588918506871e-11
-9.062722714818442e-12,7.967744030559738e-12
6.053935178962933e-11,7.967744030559738e-12
-1.0117754337855973e-11,-1.144930679734529e-10
3.6571568942496083e-13,1.9435704404336367e-13
1.2551400208139268e-11,-9.588863552137606e-11
-4.5936449577750416e-11,-9.719119397804462e-11
-4.5936449577750416e-11,-9.726237655424225e-11
-4.5936449577750416e-11,-9.726237655424225e-11
1.2972845208483786e-13,-9.22948309844319e-11
1.2972845208483786e-13,-9.22948309844319e-11
-1.2132518242248744e-12,-9.344213763622476e-11
-4.3555777753828726e-13,-1.2748728858008e-11
-4.3555777753828726e-13,-1.2748728858008e-11
5.775398410317078e-11,-6.747196646656263e-12
-9.811172205306145e-13,7.967744030559738e-12
-5.378592046834398e-11,-9.832440168268005e-11
-9.811172205306145e-13,7.967744030559738e-12
-9.811172205306145e-13,4.490766755593499e-12
-5.378592046834398e-11,-9.460868280832932e-11
-5.378592046834398e-11,-9.460868280832932e-11
-5.378592046834398e-11,-9.377659508488516e-11
6.02707639024755e-11,-9.531725687911312e-13
3.6571568942496083e-13,-9.22948309844319e-11
6.02707639024755e-11,6.458472854369928e-12
6.02707639024755e-11,6.458472854369928e-12
3.6571568942496083e-13,1.9435704404336367e-13
-5.1398070353172965e-12,3.910075918394091e-12
-5.1398070353172965e-12,3.910075918394091e-12
-4.130226002440141e-11,-4.441227079278958e-12
6.003862929878124e-11,-2.4015902550744614e-11
-9.062722714818442e-12,8.882830149283422e-13
-9.455220662134395e-12,3.0283713908857088e-12
-9.455220662134395e-12,-9.336460827328181e-11
-7.643823541637738e-12,-9.832440168268005e-11
-1.996518180281235e-12,-1.9828189873639395e-11
-4.5936449577750416e-11,-2.060989337005181e-11
5.2189158408187674e-11,-1.144930679734529e-10
5.2189158408187674e-11,-1.144930679734529e-10
5.2189158408187674e-11,-1.144930679734529e-10
-4.626052134294515e-11,6.4690924338078895e-12
-1.925401137963944e-13,2.651619264075158e-12
-1.925401137963944e-13,2.651619264075158e-12
-1.925401137963944e-13,2.651619264075158e-12
-7.242838356165789e-12,-4.725015803716462e-13
-3.35307574650112e-11,-1.469661333226851e-11
2.4534643585220916e-11,-6.276451824925669e-12
-3.4332266800580576e-12,-6.276451824925669e-12
-4.3112247648986596e-12,-3.8752485160108564e-11
2.79058071251006e-12,-4.37859119433166e-11
2.4534643585220916e-11,-3.790309565538659e-12
2.4534643585220916e-11,-3.790309565538659e-12
-1.847577647594624e-12,-1.1012506926775622e-11
2.3676567035105808e-11,4.569651641090279e-11
2.612029261768435e-11,-6.180149098098981e-13
2.612029261768435e-11,-5.324003023421003e-13
-4.846981528626698e-12,4.616368281529261e-12
2.40251649429496e-11,-4.205770653304089e-11
2.3676567035105808e-11,8.715467171930719e-12
2.3676567035105808e-11,8.715467171930719e-12
4.734415891079658e-13,8.715467171930719e-12
7.542706312440857e-13,-5.565827085550135e-12
2.849398305978836e-12,-5.565827085550135e-12
2.849398305978836e-12,-5.565827085550135e-12
2.849398305978836e-12,-5.565827085550135e-12
-4.3112247648986596e-12,-6.180149098098981e-13
2.40251649429496e-11,-3.851031068801951e-11
2.3676567035105808e-11,8.083779634163154e-12
-4.291303230173166e-12,8.715467171930719e-12
2.4123882629027346e-11,-3.910252872015338e-11
-4.3112247648986596e-12,4.684993742222939e-11
2.4534643585220916e-11,-4.37859119433166e-11
7.542706312440857e-13,4.684993742222939e-11
7.542706312440857e-13,4.684993742222939e-11
2.3676567035105808e-11,-3.8752485160108564e-11
1.4465183430340217e-12,-6.8490332974635365e-12
1.7951162508778127e-12,3.7602069947956566e-11
-1.8674991823201185e-12,2.687978885143399e-11
-1.8674991823201185e-12,-1.1012506926775622e-11
-1.284656934400714e-12,3.671660757942692e-12
-4.21765032791289e-12,-6.180149098098981e-13
2.5147215863758294e-11,8.715467171930719e-12
2.5147215863758294e-11,8.715467171930719e-12
-4.21765032791289e-12,-6.180149098098981e-13
-3.962626857054869e-12,-4.2420694952161497e-11
-1.7739247453343484e-12,-2.2127548624768638e-14
2.3052088189023543e-11,-4.37859119433166e-11
2.3052088189023543e-11,-1.2391161857569651e-12
6.60498377522069e-13,3.592516925294218e-12
-3.511965808252328e-12,-5.324003023421003e-13
2.3502749237826084e-11,-4.00350347906742e-11
2.3502749237826084e-11,-4.00350347906742e-11
-1.5799875965928833e-12,-4.37859119433166e-11
-1.5799875965928833e-12,-4.37859119433166e-11
6.60498377522069e-13,4.684993742222939e-11
-3.4554169434313318e-12,3.7602069947956566e-11
1.4009397406996248e-12,9.473838167429446e-12
2.4237601237260748e-11,-3.9524762036956865e-11
-4.158578038598426e-12,-7.621310174311837e-12
7.543275103535267e-13,-4.205770653304089e-11
2.4840909012363523e-11,3.7602069947956566e-11
-4.7618858137012e-12,-4.205770653304089e-11
1.2638061526248434e-12,-1.900564540375533e-12
1.2638061526248434e-12,3.7602069947956566e-11
2.6230897187108323e-11,-3.314256804840199e-11
2.601608741245831e-11,-4.13963055507516e-11
2.601608741245831e-11,-4.13963055507516e-11
2.601608741245831e-11,-4.13963055507516e-11
-6.091043496961055e-12,6.2308584891149e-12
-5.5912975503025684e-11,3.12863654834809e-12
-4.524122318227486e-14,2.780683442429573e-12
-6.839330782174607e-12,7.118252507852936e-12
-6.091043496961055e-12,7.118252507852936e-12
2.897257224662899e-13,-2.4196008921477465e-13
2.897257224662899e-13,-2.4196008921477465e-13
-5.5912975503025684e-11,5.500769803917197e-12
-5.5912975503025684e-11,5.500769803917197e-12
5.06908886769701e-13,6.3505059818602425e-12
-5.5912975503025684e-11,6.3505059818602425e-12
-1.2015488464486943e-14,1.5927713871789153e-12
-1.2015488464486943e-14,1.5927713871789153e-12
-1.2015488464486943e-14,1.5927713871789153e-12
-5.5912975503025684e-11,7.118252507852936e-12
-4.524122318227486e-14,3.059365178117372e-12
-4.329882217776282e-13,1.5927713871789153e-12
-5.5912975503025684e-11,7.371906466447145e-12
-5.5912975503025684e-11,7.371906466447145e-12
-7.4660767093991e-12,1.7993683445601518e-12
-1.0114562311770177e-12,8.423777311900145e-13
-1.0114562311770177e-12,8.423777311900145e-13
5.815047040422174e-13,1.9365440342619927e-12
-4.524122318227486e-14,1.9365440342619927e-12
-4.524122318227486e-14,1.9365440342619927e-12
-5.5912975503025684e-11,7.194645390027823e-12
-6.091043496961055e-12,3.918602100689777e-13
-4.524122318227486e-14,8.015569246755741e-12
-5.5912975503025684e-11,6.3505059818602425e-12
-6.091043496961055e-12,1.7993683445601518e-12
-6.091043496961055e-12,2.9238431208349576e-13
-4.524122318227486e-14,3.12863654834809e-12
-5.7760733286046707e-11,2.780683442429573e-12
2.6335346494947783e-12,7.03425414888632e-12
6.779359429987661e-13,7.194645390027823e-12
-2.79147057472538e-13,5.889590952203897e-12
-2.79147057472538e-13,5.889590952203897e-12
-2.79147057472538e-13,5.889590952203897e-12
-6.478736813265777e-11,1.21051745442123e-12
1.1505358213321828e-13,5.92106348224559e-12
2.7033578199742605e-12,7.194645390027823e-12
-5.7760733286046707e-11,1.9365440342619927e-12
-5.7760733286046707e-11,-5.3730751927116704e-14
-5.6387167455328216e-11,7.194645390027823e-12
-5.6387167455328216e-11,7.194645390027823e-12
1.1103880938235823e-12,-1.5796173024815882e-13
-3.820964604918843e-13,2.780683442429573e-12
-7.305781904083606e-12,1.2429531194353992e-11
-6.383199716656146e-11,2.780683442429573e-12
-6.383199716656146e-11,2.780683442429573e-12
1.1505358213321828e-13,7.428047514722246e-12
1.1505358213321828e-13,7.428047514722246e-12
1.1505358213321828e-13,1.9365440342619927e-12
-6.310447392393242e-12,1.2823324560189917e-11
-5.7760733286046707e-11,1.9365440342619927e-12
-7.305781904083606e-12,-1.5796173024815882e-13
-5.7760733286046707e-11,6.3505059818602425e-12
-5.7760733286046707e-11,6.3505059818602425e-12
9.43332180043547e-13,8.015569246755741e-12
-5.6387167455328216e-11,1.7993683445601518e-12
9.914693702266061e-13,6.3505059818602425e-12
-7.305781904083606e-12,8.015569246755741e-12
1.4886194128517087e-12,6.3505059818602425e-12
1.4886194128517087e-12,6.3505059818602425e-12
-4.524122318227486e-14,8.015569246755741e-12
6.212314418294122e-13,6.3505059818602425e-12
6.212314418294122e-13,5.717969722267606e-12
-1.120911436925027e-13,7.30155774463466e-12
-7.802931946708709e-12,1.8833667035267677e-12
-1.1382808977816853e-11,-3.031794852058967e-11
-1.1382808977816853e-11,-3.031794852058967e-11
-7.190848089126877e-12,-1.8492921413191946e-11
-8.808538898112503e-12,-1.141816682665296e-11
-1.3285778158914623e-11,-1.5779410512146167e-11
-1.613823295760794e-11,-1.7566425524346554e-11
-1.613823295760794e-11,-2.281596928295287e-11
4.5331488784605025e-12,-1.8012711349291533e-11
-1.378597443975571e-11,-1.5779410512146167e-11
-1.613823295760794e-11,-2.7228767109973028e-11
5.198444437667258e-12,-1.3251646902989298e-11
5.198444437667258e-12,-1.3251646902989298e-11
-2.006682803076633e-12,-1.7918660072011142e-11
-4.375733681080844e-12,-1.4488213595384483e-11
-8.530354179123536e-12,-3.874372341382096e-11
-4.870548112569027e-13,-1.3599913522271375e-11
-3.5046088883158886e-12,-2.7228767109973028e-11
-1.613823295760794e-11,-2.5944014765992893e-11
-8.530354179123536e-12,-3.5215257731531396e-11
-4.870548112569027e-13,-1.8012711349291533e-11
-1.1382808977816853e-11,-2.281596928295287e-11
-1.1382808977816853e-11,-2.8190846216387316e-11
-3.3450512110404617e-12,-3.031794852058967e-11
-3.3450512110404617e-12,-3.031794852058967e-11
-9.030550459964623e-12,-1.880299221674174e-11
-8.100475190831549e-12,-2.644121621901803e-11
-4.870548112569027e-13,-2.5554154097792225e-11
-4.870548112569027e-13,-1.78465113475875e-11
-1.0562591548313952e-11,-7.237580085320001e-12
-1.923939715682332e-11,-1.6499052152058638e-11
-2.839313329109133e-12,-1.8012711349291533e-11
-2.839313329109133e-12,-1.8012711349291533e-11
-9.548952740871967e-13,-2.310915609744988e-11
-9.498390922794916e-12,-4.194669770750784e-11
5.198444437667258e-12,-1.527849446283469e-11
1.5154479526229404e-12,-2.310915609744988e-11
1.5154479526229404e-12,-4.6256011743451486e-11
6.320963696544996e-14,-4.6256011743451486e-11
-9.548952740871967e-13,-2.310915609744988e-11
1.5154479526229404e-12,-2.310915609744988e-11
1.5154479526229404e-12,-2.310915609744988e-11
-6.548178481842232e-12,-3.031794852058967e-11
-4.870548112569027e-13,-2.2025688415502663e-11
-4.870548112569027e-13,-2.2025688415502663e-11
-1.1382808977816853e-11,-2.634443496524243e-11
-1.3952019345597813e-11,-1.1728237630202754e-11
-2.839313329109133e-12,-2.6438486242522822e-11
-9.030550459964623e-12,-1.7566425524346554e-11
-3.5046088883158886e-12,-5.101583514831374e-12
-3.5046088883158886e-12,-6.009859802908358e-12
-1.0562591548313952e-11,-9.315411688520217e-12
-1.1382808977816853e-11,-3.7571510280621655e-12
-1.1382808977816853e-11,-1.3778332530104922e-11
-3.3450512110404617e-12,-3.5215257731531396e-11
-2.803067084695257e-13,-3.1202280665320266e-11
-2.803067084695257e-13,-3.1202280665320266e-11
-2.839313329109133e-12,-2.5554154097792225e-11
-7.756958845396573e-12,-7.353635618914878e-12
-7.756958845396573e-12,-7.353635618914878e-12
-9.548952740871967e-13,-2.310915609744988e-11
-9.548952740871967e-13,-2.310915609744988e-11
-7.028047696084779e-12,-4.0122135840114574e-11
-1.0628217951966485e-11,-8.206486405614648e-12
-2.7500178624655206e-12,-9.54453229868991e-12
1.0032537396633854e-11,-5.239008578293547e-11
1.0032537396633854e-11,-5.239008578293547e-11
1.0032537396633854e-11,-5.239008578293547e-11
-4.890848157704821e-12,-5.523009053958668e-12
-4.890848157704821e-12,-5.523009053958668e-12
1.0032537396633854e-11,-5.139675896956424e-11
2.6845411436166893e-12,-1.3005557202896009e-11
6.635036364084729e-12,-4.2157521014553464e-12
-4.952051465315197e-12,-5.694626148680109e-12
1.0032537396633854e-11,-4.718184280111289e-11
2.092500317631059e-12,-1.3073430550117724e-11
2.745744451227065e-12,-8.66698636022184e-12
2.310274612702301e-12,-5.694626148680109e-12
8.01909173745195e-12,-5.230408910108683e-11
-3.832264632340174e-12,-5.230408910108683e-11
2.6845411436166893e-12,-5.437012372110032e-12
7.505072733038522e-12,-1.3263170979466086e-11
7.505072733038522e-12,-1.4158958912347866e-11
7.505072733038522e-12,-1.4158958912347866e-11
4.0191301140485654e-12,-5.144245207381245e-12
2.420455666340862e-12,-4.830731480805681e-11
8.587067746033587e-12,-1.4519952678118469e-12
3.2534675920924507e-12,-9.093723152529289e-13
4.465220463615183e-12,-5.3129605200301365e-11
2.6845411436166893e-12,-1.5913575217977086e-11
6.573833056474353e-12,-5.523009053958668e-12
-4.890848157704821e-12,-5.1654372746134317e-11
-6.453905427619409e-14,-1.3263170979466086e-11
9.637204360057342e-12,-1.050120309804191e-12
-4.952051465315197e-12,-9.76709656086918e-12
1.0032537396633854e-11,-5.239008578293547e-11
1.0032537396633854e-11,-5.1482755651412875e-11
2.6845411436166893e-12,-1.4416572688917942e-11
2.6845411436166893e-12,-4.360256560072739e-12
1.0032537396633854e-11,-5.437012372110032e-12
1.2192760521285528e-11,-2.583527501784697e-12
-2.3598851203471114e-12,-4.743445676708258e-12
-2.3598851203471114e-12,-4.971888114819171e-12
-2.3598851203471114e-12,-4.971888114819171e-12
-2.3598851203471114e-12,-5.47242986831807e-12
-3.0262816254501373e-12,-1.895376688037338e-12
2.721644490240801e-12,-3.688097711852399e-12
4.619964981226391e-12,-5.125431321330196e-11
6.573833056474353e-12,-5.694626148680109e-12
7.505072733038522e-12,-1.3005557202896009e-11
7.505072733038522e-12,-1.3005557202896009e-11
-4.890848157704821e-12,-5.239008578293547e-11
-4.890848157704821e-12,-5.239008578293547e-11
5.2732091148223974e-12,-5.239008578293547e-11
6.635036364084729e-12,-1.359574237850872e-11
-4.952051465315197e-12,-4.596658880191192e-12
-4.952051465315197e-12,-4.596658880191192e-12
-4.952051465315197e-12,-1.2165203710977169e-11
-4.952051465315197e-12,-1.2165203710977169e-11
-4.952051465315197e-12,-1.2165203710977169e-11
-4.952051465315197e-12,-1.2165203710977169e-11
1.0032537396633854e-11,-5.230408910108683e-11
-4.890848157704821e-12,-4.044135006733905e-12
-4.890848157704821e-12,-4.044135006733905e-12
-2.3598851203471114e-12,-5.684325585990523e-12
-2.3598851203471114e-12,-5.684325585990523e-12
8.268842201473181e-12,-4.8145998276024955e-11
-4.890848157704821e-12,-1.3091553884744645e-11
-4.890848157704821e-12,-1.3091553884744645e-11
-2.783933585034073e-13,-3.95813832488527e-12
9.162501027680061e-12,-6.045320882349663e-12
6.635036364084729e-12,-1.3091553884744645e-11
3.0591119146308683e-12,-1.3005557202896009e-11
1.8657850889403778e-12,-5.881534119101676e-11
7.505072733038522e-12,-1.1361169916528264e-12
5.386117568652519e-12,-1.359574237850872e-11
1.9131944831629903e-13,-1.3091553884744645e-11
3.259763455640494e-12,-5.2894274276699543e-11
5.2732091148223974e-12,-5.455644717295264e-11
4.300430123258729e-12,-4.754770032726366e-11
4.300430123258729e-12,-4.754770032726366e-11
3.1408772408503964e-12,-4.950998029443999e-12
-1.8234231407041117e-12,-3.506559241022187e-12
3.702468668500126e-12,-4.9429052541291993e-11
3.702468668500126e-12,-4.9429052541291993e-11
7.804216111072487e-12,1.1664388663991898e-12
7.804216111072487e-12,-1.1222627582542056e-10
1.4395418548115363e-11,-1.7382224968194165e-12
1.4395418548115363e-11,-1.7382224968194165e-12
-5.044212201426794e-12,4.109105075684072e-12
-5.044212201426794e-12,4.109105075684072e-12
6.589974669032598e-15,-1.1323227039503583e-10
7.368453877674304e-12,-2.8747582823136725e-12
-5.044212201426794e-12,1.2969800822781815e-12
1.3623112991625865e-11,-1.1319974925286969e-10
1.3623112991625865e-11,-1.1319974925286969e-10
6.0258465303836305e-12,-1.844209711082773e-12
-1.587922022083984e-12,5.2456408611783285e-12
9.110378443533346e-12,-2.399962253429971e-12
1.3187493363847649e-11,1.1754032026389887e-12
1.3187493363847649e-11,1.0566695026426101e-12
1.3187493363847649e-11,9.048071525684564e-13
2.274993094240237e-12,-1.1222627582542056e-10
7.804216111072487e-12,-2.8747582823136725e-12
7.804216111072487e-12,-2.8747582823136725e-12
-8.578204772744278e-12,-1.0928360961613568e-10
-8.578204772744278e-12,-1.0928360961613568e-10
1.7866735102848013e-11,2.302974651893446e-12
-7.750362859969989e-13,-1.1319974925286969e-10
1.3623112991625865e-11,-1.1492458732882104e-10
1.3623112991625865e-11,-1.1492458732882104e-10
7.804216111072487e-12,2.1874637831417847e-12
3.5405825459865165e-12,9.148387622331963e-13
-6.983494946893628e-12,-2.8747582823136725e-12
-6.983494946893628e-12,-2.8747582823136725e-12
7.015502951788696e-13,2.8727870545862676e-12
