Sum of home r,Sum of away r
2.3052088189023543e-11,1.1259035241837174e-11
9.68418611323233e-13,1.0029327014285302e-11
-3.271755037658836e-13,3.7069272028337864e-11
2.917167171686507e-12,8.748609794870176e-12
2.3098959073950182e-12,1.4541786618024241e-11
-4.760765952103381e-13,1.2374072245975031e-11
-1.4372467815915066e-12,4.3939670014536597e-11
2.8892654980070147e-11,1.7762595889005982e-11
-3.44951606235802e-13,8.354612105629131e-12
-1.7660592601724626e-12,1.0029327014285302e-11
2.325499216830508e-11,1.792222474685395e-11
2.6230897187108323e-11,1.378645966321482e-11
5.87305372393428e-12,-2.844795134729029e-12
-5.735325250178731e-11,-1.4382428397155558e-11
-6.174917901496744e-13,-9.288819973867082e-12
5.3397526815150535e-12,-1.1649620627404106e-11
2.0219204552709356e-12,-3.485585641586548e-12
2.0219204552709356e-12,-3.485585641586548e-12
-6.414860151660999e-13,-7.375940004069457e-12
1.08217273236586e-12,-2.304110267060006e-11
-5.632031753481799e-11,1.6513103642871701e-12
5.4228559966481736e-12,-2.216040592139886e-11
5.398861771631748e-12,-6.948245622618641e-12
1.08217273236586e-12,-2.056755911666949e-11
1.0581785073494345e-12,-2.844795134729029e-12
5.398861771631748e-12,-5.353666731623904e-12
-7.346732592303483e-13,-2.844795134729029e-12
4.623937118859725e-12,-8.49817225168286e-12
-5.852791710842519e-11,-1.90265255047297e-11
2.431744338067925e-12,-1.7199728553816704e-11
5.113773219761903e-12,-4.182119899343094e-12
5.391327887692613e-13,-5.252807067554466e-11
5.113773219761903e-12,-4.2157521014553464e-12
5.391327887692613e-13,-8.804971252831029e-12
5.113773219761903e-12,-8.804971252831029e-12
1.2488312234179456e-10,-4.182119899343094e-12
2.6126950499831797e-12,-5.256170287765691e-11
1.274486943462015e-10,-1.6864979329516902e-12
1.274486943462015e-10,-4.594515948032769e-12
1.2488312234179456e-10,-6.152222694837378e-12
5.391327887692613e-13,-5.256170287765691e-11
4.163544268604097e-12,-1.1305539024484418e-12
2.0685314430666653e-12,-4.2157521014553464e-12
2.8694847544457407e-12,-2.583527501784697e-12
2.0685314430666653e-12,-2.5449747594974512e-12
1.2488312234179456e-10,-5.962482265489016e-12
1.2488312234179456e-10,-5.962482265489016e-12
1.2488312234179456e-10,-6.134099360210458e-12
2.8578887073793717e-12,-6.596139330353586e-12
6.8573609899759e-14,-5.239008578293547e-11
4.163544268604097e-12,-7.943889042936764e-13
5.113773219761903e-12,-1.1305539024484418e-12
2.5890038386157776e-12,-1.1305539024484418e-12
5.103678517418719e-12,-1.3905864629145663e-11
3.271892970621549e-12,-1.5148808382302488e-12
1.3234232681158292e-12,0.0
1.2716562870298024e-10,-6.905850488584414e-12
2.6047468121375664e-12,-5.858083852587692e-11
1.906564919126911e-12,-2.0736807051131856e-12
1.89159264870773e-12,-8.125122389205969e-13
1.856848466083366e-12,-1.4839237508186076e-11
1.81538954782486e-12,-2.541546639282994e-12
1.7656962943784655e-12,-5.329879173567473e-12
9.602249078823072e-13,-5.972267132253936e-11
9.602249078823072e-13,-6.023045341541556e-11
4.924427348948284e-12,-5.678314224504078e-12
1.1113938188064333e-11,1.0647215223001132e-12
1.4269457023600532e-11,3.0896013062361777e-12
2.4339437421352878e-11,-1.461873013253502e-13
8.431858386772972e-12,-2.839313329109133e-12
1.0214634321791905e-11,-8.966565077615309e-12
7.207309461360902e-12,1.5154479526229404e-12
7.77836390361615e-12,2.012391517626381e-12
7.77836390361615e-12,2.012391517626381e-12
7.77836390361615e-12,2.012391517626381e-12
1.0214634321791905e-11,-2.839313329109133e-12
7.584915870873703e-12,-1.1586191439657545e-11
1.0214634321791905e-11,-2.839313329109133e-12
1.0214634321791905e-11,-2.839313329109133e-12
1.4269457023600532e-11,-2.839313329109133e-12
1.191815251826858e-11,-1.421201313863649e-12
5.15015223219628e-12,2.719326211716736e-11
5.15015223219628e-12,-3.073739452804912e-12
-1.3021621219586624e-13,-8.884939663450977e-12
1.814271062417351e-12,-8.884939663450977e-12
3.815195933088984e-12,-8.911116019722438e-12
3.205664957583063e-12,-8.884939663450977e-12
-1.3021621219586624e-13,2.7347150238649705e-11
4.946125633139419e-13,2.7347150238649705e-11
4.73174448574808e-12,5.384414691709534e-13
3.815195933088984e-12,-5.272758741475112e-12
2.157281906000943e-12,1.8198153016869996e-11
-1.3021621219586624e-13,5.39576695125855e-15
5.15015223219628e-12,-1.2096956400403297e-12
5.15015223219628e-12,-1.2096956400403297e-12
3.205664957583063e-12,2.103731678796567e-11
-1.3021621219586624e-13,-7.437362821353375e-12
-3.1061096281300403e-13,6.430732728635259e-12
1.546018767387887e-12,2.2511069986334733e-11
4.233603679537184e-12,-1.0516498041109544e-11
9.083230104143534e-13,-5.272758741475112e-12
2.787257211134863e-12,-1.2096956400403297e-12
5.073161129468678e-13,-6.3194836701588065e-12
1.4609603479583317e-12,1.9197814348561332e-11
8.006733452000853e-12,1.8670584953504487e-13
-5.594945380847378e-12,2.420119010798399e-11
4.152242055996581e-12,1.925186786324004e-12
-5.086308859896892e-12,1.612288496110811e-11
-5.086308859896892e-12,1.612288496110811e-11
1.5344646138934628e-11,2.2241776487383925e-11
1.347962515486902e-11,1.0401131092890623e-11
8.075841378118794e-12,1.2471383305200734e-11
1.2970988633918533e-11,4.570940718398675e-12
1.1952160765951724e-11,3.693894457001108e-12
1.347962515486902e-11,1.0401131092890623e-11
4.336798278424788e-12,2.420119010798399e-11
4.054004907803438e-12,2.3362201288422404e-11
1.3531844216412534e-11,3.693894457001108e-12
1.9230561702787436e-11,1.1988492087043039e-11
7.663032153957229e-12,5.470066747192151e-12
5.6259414732792064e-12,4.9351586950189104e-12
-1.3119280818576438e-11,-2.1464291280005676e-11
2.7832879503907017e-11,-3.320257966821761e-12
5.547106587983781e-11,2.0952015146413446e-11
-3.721016056852497e-11,-1.4720742221759268e-11
-3.721016056852497e-11,2.0952015146413446e-11
1.407092160869765e-11,-3.320257966821761e-12
-3.849753366166655e-11,-1.2484557049334246e-11
-1.2750032413920562e-11,-2.1464291280005676e-11
-3.757940897318085e-11,-2.1464291280005676e-11
3.138018612988927e-11,-3.320257966821761e-12
3.138018612988927e-11,2.0952015146413446e-11
-1.038920654590676e-11,-1.859568659559793e-11
5.584031428449369e-11,2.0952015146413446e-11
-3.757940897318085e-11,-2.1464291280005676e-11
1.527027899710565e-12,-3.047242078352101e-12
-1.1725799784677261e-11,2.0952015146413446e-11
2.1127700093782432e-11,1.834272155840029e-11
-1.962498800891092e-13,-1.4387419093257923e-11
5.547106587983781e-11,-1.2579035832031111e-11
-1.0019958141250883e-11,9.884854019977284e-12
-1.1307331234392459e-11,-1.0005333449160482e-11
4.670233224804292e-12,-3.320257966821761e-12
-1.3056177797648059e-11,7.524411235742892e-12
-3.849753366166655e-11,-1.4387419093257923e-11
1.4440170013353527e-11,2.0952015146413446e-11
5.547106587983781e-11,-2.1098700047619815e-11
1.527027899710565e-12,-1.4720742221759268e-11
4.574222014610269e-12,-3.71919875320164e-12
-1.403717757727229e-12,-4.302958520841449e-12
2.6404543389912493e-12,-3.774700615181384e-12
4.4451287074280735e-12,-5.297258461990173e-12
8.043934742526963e-12,-2.3955972765005493e-12
-5.28991813174987e-12,-3.774700615181384e-12
7.766792857044856e-12,-4.662153432630513e-12
-5.7401447651999726e-12,2.9874171223105016e-12
1.916597853498241e-12,-4.662153432630513e-12
7.766792857044856e-12,-4.302958520841449e-12
-4.622703831265225e-12,-3.2830067465621464e-12
-4.622703831265225e-12,-3.2830067465621464e-12
7.778983538180857e-12,-2.3955972765005493e-12
-4.3371599879630455e-12,-6.654987099424047e-12
-4.3371599879630455e-12,-6.654987099424047e-12
7.0994563355292745e-12,-3.71919875320164e-12
6.032154199453376e-12,2.3519787703983227e-12
-7.13295839727605e-12,-4.410857666290737e-12
7.766792857044856e-12,-7.649796005253662e-12
-5.711939473322867e-12,-7.443457365392768e-12
2.203992192421992e-12,-6.70684132582479e-12
-7.064849822863893e-12,-1.3153159482182988e-12
3.3462278337189775e-12,-1.3402451153481786e-11
3.3462278337189775e-12,4.755392692088081e-12
4.9333324446301944e-12,-5.272758741475112e-12
3.547960901759283e-13,-1.6481586373237956e-11
3.547960901759283e-13,-1.6481586373237956e-11
1.2739891335676479e-11,4.755392692088081e-12
1.6753346674170836e-12,2.1277288236626166e-11
1.2739891335676479e-11,6.923295906532988e-13
1.0212426672081147e-11,-1.2096956400403297e-12
4.202799331012416e-12,-5.272758741475112e-12
1.0212426672081147e-11,4.6015045706057354e-12
8.192663927946558e-13,-5.272758741475112e-12
1.0323681904157234e-11,5.233299066399923e-12
1.6753346674170836e-12,3.69276413917859e-14
4.9333324446301944e-12,5.103018398384903e-12
4.9333324446301944e-12,5.103018398384903e-12
2.4058677810348622e-12,5.103018398384903e-12
4.9333324446301944e-12,5.103018398384903e-12
2.4058677810348622e-12,5.569784238773586e-12
2.4058677810348622e-12,5.569784238773586e-12
1.0212426672081147e-11,5.569784238773586e-12
7.594148706261037e-12,-9.080202180738637e-12
1.1106085498288027e-11,1.4999322185591418e-11
1.3378547583966485e-11,4.606884609425711e-13
1.0578249369507675e-12,3.059365178117372e-12
1.0578249369507675e-12,8.81014096659394e-12
2.2130937895673878e-11,4.085575953494369e-12
1.925186786324004e-12,3.7207875309420416e-12
9.349277822921295e-12,9.836351741970937e-12
1.3013277187067555e-11,3.2856347841244617e-12
1.0401131092890623e-11,8.518681235123964e-12
8.005791661266031e-13,7.77836390361615e-12
8.005791661266031e-13,7.77836390361615e-12
1.3013277187067555e-11,7.860803944517724e-12
1.0255796560302008e-11,4.291841973197289e-12
1.575885363931511e-11,4.085575953494369e-12
1.2245737857867203e-11,8.81014096659394e-12
4.029046836531854e-12,5.473852096246455e-12
1.6957770927032587e-11,5.034912975570584e-12
1.575885363931511e-11,4.085575953494369e-12
5.159310550839463e-13,3.059365178117372e-12
4.029046836531854e-12,1.1224627884723023e-11
1.0578249369507675e-12,8.914313954286555e-12
3.693894457001108e-12,8.069412544374076e-12
2.2130937895673878e-11,4.463858533315336e-12
2.3362201288422404e-11,9.575736307111225e-12
2.3362201288422404e-11,8.069412544374076e-12
1.798020002492547e-11,1.1224627884723023e-11
-1.2614640801617844e-12,1.066383007389943e-12
-8.000662186967951e-12,1.2360308191186869e-12
-1.8603002066585896e-12,4.956311349596303e-12
-5.38698245716018e-12,-1.9044924428216248e-11
-9.862643475670639e-12,-2.9159881251173354e-12
-1.8603002066585896e-12,1.0732245415481236e-11
-6.551240957732756e-12,2.120051433178097e-12
-1.2146625097411647e-12,-2.9159881251173354e-12
-9.490070543882666e-12,1.0732245415481236e-11
3.031351154114811e-12,2.120051433178097e-12
-6.322104829495952e-12,1.0732245415481236e-11
-1.8603002066585896e-12,1.0732245415481236e-11
1.800076989118902e-13,9.678576989693082e-12
9.508631844412382e-13,3.660756054133039e-12
-1.1974671081782908e-12,6.364273231021407e-12
-1.4817054319443736e-11,-3.407040235941833e-11
-2.2872805424953627e-11,-7.266927004603526e-12
1.5801888329070163e-12,-4.526138122704867e-12
-2.844795134729029e-12,-4.526138122704867e-12
-1.2476479968195295e-11,-3.5540546313976725e-11
-1.6088207399954387e-11,-3.135647503537634e-11
-1.3747633048705947e-11,-3.135647503537634e-11
-1.690146393583134e-11,-3.686532193202625e-11
-1.3242298002885897e-11,-7.407761575556998e-12
-6.948245622618641e-12,-7.476532851077031e-12
-2.0410740341446015e-11,-3.541753421017088e-11
-1.0986030656916316e-11,-1.2022663951633678e-12
-6.948245622618641e-12,-6.486125574245377e-12
-1.1373229590254686e-11,-3.2740484168870864e-11
-1.7199728553816704e-11,-3.147421063637572e-11
-6.948245622618641e-12,-9.52943364004945e-12
-1.469085695692183e-11,-7.789072426278133e-12
-3.639785447582439e-12,5.968659192852832e-13
-5.458779663440104e-13,5.968659192852832e-13
-1.4041904524043783e-12,1.4788732149725403e-11
-1.315939186707026e-11,-4.467592914809016e-13
-1.315939186707026e-11,-4.467592914809016e-13
-2.4457900616983564e-12,1.3791138034605553e-11
1.2179558916835484e-12,9.602290460088316e-12
-2.720932904563961e-11,1.3791138034605553e-11
-2.583649998207219e-13,7.755306046788438e-12
-9.787731346808282e-12,-3.9535744282503515e-13
4.582508621154245e-13,1.4788732149725403e-11
-1.6399313474700885e-11,8.141672261025214e-11
-3.088936374361154e-12,6.022366722948185e-13
-2.583649998207219e-13,8.141672261025214e-11
-3.639785447582439e-12,1.4788732149725403e-11
-5.458779663440104e-13,8.119853641113193e-11
-1.2158521005682168e-11,8.713357530099136e-11
-1.6581957215530563e-11,8.102638130765806e-11
-1.0258608910327822e-11,4.769455517684295e-12
-4.257450671063256e-12,7.981783806218937e-13
-1.5825915544908162e-12,8.748587318844303e-12
-1.641200027171618e-12,2.7414175587518375e-12
-1.5012530105466182e-11,-5.17769199684008e-12
-1.41270463404315e-12,7.967293425972457e-12
-4.000809716332964e-11,-4.109500515563214e-12
-1.7096115868069014e-11,1.1738505487891455e-12
-7.430180742490366e-13,4.409088246439417e-12
-7.430180742490366e-13,4.409088246439417e-12
-4.0906279116252223e-11,8.748587318844303e-12
-1.8663804581816684e-13,6.182884736453723e-14
-1.1861559066453803e-12,5.258559512816507e-12
-7.430180742490366e-13,5.651889047328043e-12
-4.0906279116252223e-11,-2.725433235897222e-12
-1.0056587131107447e-12,6.9980056124079045e-12
-3.938926184800609e-11,6.28852722119825e-12
-1.7881393226704153e-10,-5.169748952682862e-12
1.2398544255383708e-11,-3.5808598650361847e-12
1.2398544255383708e-11,9.470668420004231e-12
-6.650397886297838e-12,-2.3283713734916225e-11
8.92687515653868e-12,-3.14989889168045e-12
2.082893390989603e-12,3.0283713908857088e-12
2.0565694969312025e-11,1.3564346352059306e-12
2.6146395690571035e-11,9.147022279971649e-12
1.946592302767228e-11,9.063262741732753e-12
1.1187368252049813e-11,-2.3283713734916225e-11
-1.6547913724077035e-11,-1.0073857050499733e-10
9.712437164370335e-12,9.470668420004231e-12
1.065811365542621e-11,-1.208723853482331e-10
-1.6779790005253456e-10,6.375851045068315e-13
1.0433812963634848e-11,6.375851045068315e-13
-2.244630515960868e-12,-1.1747150277860232e-10
1.065811365542621e-11,-3.0781337698438958e-12
9.712437164370335e-12,9.470668420004231e-12
-1.6547913724077035e-11,-1.0042918802021987e-10
-1.7881393226704153e-10,-3.873954185123541e-14
-3.212518676691355e-11,-2.3283713734916225e-11
-4.685666594548978e-12,9.470668420004231e-12
-4.685666594548978e-12,9.470668420004231e-12
9.712437164370335e-12,9.470668420004231e-12
-9.002515966987378e-12,-2.553420325485325e-11
1.2398544255383708e-11,-2.3283713734916225e-11
1.3082416980576677e-11,2.806561378511683e-12
1.3082416980576677e-11,2.806561378511683e-12
-1.612590664198607e-11,-1.1468525615379474e-10
4.987940517841046e-13,4.563041168695086e-13
-6.952097114675844e-14,6.65587387194905e-11
-2.7487094597775007e-11,1.483611888025802e-11
-2.529147845031765e-11,1.483611888025802e-11
-2.0816798877554114e-12,-5.510485614447029e-13
-4.1288813324271215e-12,-5.2804842575129586e-12
-1.7975004874763158e-13,8.079537696492921e-12
-2.2555214420858446e-12,1.6717087888269504e-11
-4.1288813324271215e-12,-4.312495666076443e-12
-2.306839634644406e-12,-2.891074287759141e-12
6.1414120236547856e-12,8.136118185738991e-12
6.1414120236547856e-12,8.136118185738991e-12
-2.1004868460510392e-12,1.951730568812021e-12
-2.6478941459773113e-11,1.7874926092289496e-11
4.0942105789830755e-12,1.5358179822307535e-11
4.950469745794466e-12,1.7874926092289496e-11
-2.6478941459773113e-11,-4.029288548659479e-12
-3.614440899052764e-12,1.1897565290370731e-11
-3.0009928186022986e-11,1.5467024128623985e-11
8.654844803793937e-12,-1.0710617080170857e-11
5.187433451160044e-12,-1.0397130153569514e-11
3.0080325601168376e-12,9.884854019977284e-12
3.906228338803242e-11,-3.320257966821761e-12
1.4280345607632044e-11,1.0138329816348052e-11
2.527520623250509e-12,1.655355601975585e-12
-2.0960036968816984e-12,-1.4720742221759268e-11
3.906228338803242e-11,1.8864588250648714e-11
8.23962264876046e-12,-3.2257791841248963e-12
1.413049604473952e-11,-1.3423519082900415e-11
3.354094548158605e-11,9.690147909315313e-12
1.376424269268096e-11,-2.7905062732429515e-12
3.507988355942532e-11,-1.7698551413932499e-12
3.906228338803242e-11,-4.688017150788148e-12
3.0080325601168376e-12,2.0952015146413446e-11
7.808995770033349e-12,5.6172421247324515e-12
7.770037145227888e-12,-1.8737740684248913e-11
3.4386594388439475e-12,-2.880363883731103e-11
4.651857317785049e-11,1.8365575489028398e-11
4.622883614628232e-11,2.0952015146413446e-11
1.0509277298580627e-11,1.784906586427818e-11
3.4556828496892557e-11,-1.2086732598856954e-11
3.507988355942532e-11,-7.109643788086062e-13
3.507988355942532e-11,-7.109643788086062e-13
4.280617470484025e-11,-1.7268755711743236e-11
8.23962264876046e-12,-1.2205513414796326e-11
3.477618063649408e-12,2.0952015146413446e-11
3.8277000583436e-11,2.134381185082248e-11
-3.44951606235802e-13,-8.71702615358756e-12
2.8892654980070147e-11,-1.1382936003457058e-13
-1.4372467815915066e-12,-2.019007638688424e-11
3.09877826548049e-11,-1.1179769862442312e-11
-1.4372467815915066e-12,-1.1179769862442312e-11
2.4123882629027346e-11,-5.3017681954209124e-12
-2.7886771888143433e-12,-2.4955657874711603e-11
-1.4372467815915066e-12,-2.1074408531614837e-11
3.09877826548049e-11,-1.1382936003457058e-13
2.8892654980070147e-11,-3.7661306872020956e-11
2.8892654980070147e-11,-3.7661306872020956e-11
-3.44951606235802e-13,-9.352114872957244e-12
-1.290523999377671e-12,-2.1074408531614837e-11
-1.290523999377671e-12,-3.448507573739598e-11
2.8892654980070147e-11,-2.530392449399368e-11
-1.290523999377671e-12,-2.1074408531614837e-11
-4.324474492625631e-13,-3.5726859412862974e-11
-3.44951606235802e-13,-3.4136809118113906e-11
-1.1267090634115171e-12,-3.7661306872020956e-11
-1.1267090634115171e-12,-3.7661306872020956e-11
3.047830401253358e-11,-1.7549910777707787e-11
2.3961101234828378e-11,-1.5809428619066547e-11
2.3961101234828378e-11,-1.5809428619066547e-11
5.398861771631748e-12,4.5060758376103756e-11
1.898443295648698e-12,1.8754841067138072e-11
3.27436551315766e-12,5.247009167624565e-12
2.431744338067925e-12,8.354612105629131e-12
1.0581785073494345e-12,4.3386043467447585e-11
5.289880673729481e-12,1.0029327014285302e-11
5.815047040422174e-13,4.3386043467447585e-11
-1.0663177511246536e-12,1.8754841067138072e-11
-1.2015488464486943e-14,2.31471113753069e-11
2.245566177353525e-12,2.31471113753069e-11
-1.120911436925027e-13,1.1541455925690908e-11
7.123356927512007e-13,3.8455514895711e-11
2.431744338067925e-12,3.408754737882622e-12
-1.2015488464486943e-14,2.31471113753069e-11
-1.2015488464486943e-14,2.31471113753069e-11
5.398861771631748e-12,4.3939670014536597e-11
-1.0039491624481085e-12,1.8754841067138072e-11
-1.0521038689019399e-12,3.7069272028337864e-11
1.1978736551938526e-14,1.9526245807793935e-11
-3.107603435742302e-12,5.247009167624565e-12
-5.3336308523209685e-12,-3.5046088883158886e-12
-1.6864979329516902e-12,-2.0842800755626352e-12
-1.6864979329516902e-12,-2.0842800755626352e-12
-1.886128738167623e-11,1.3440012050363347e-11
-4.776723442944753e-11,5.191082578814054e-13
-3.936164476524195e-12,-1.0241579090153607e-11
-4.776723442944753e-11,2.012391517626381e-12
-1.3202943317968036e-12,2.446165835580781e-11
-4.790521932205672e-11,2.3258521711609366e-11
-1.2857051219604801e-11,-8.854270272632754e-12
-6.9520429361192025e-12,-2.630781561546784e-12
-4.7382907493665726e-11,2.0544428372497845e-11
-3.5518375407423874e-12,-4.230694289075889e-13
-1.3255026365925496e-12,-3.5046088883158886e-12
-1.2131737620919715e-12,2.2163473211930535e-12
-3.74157797009075e-12,-7.607516334250941e-12
-3.74157797009075e-12,-7.607516334250941e-12
-4.776723442944753e-11,-7.607516334250941e-12
-3.936164476524195e-12,1.816464279004325e-11
-4.0741493691333835e-12,-1.0241579090153607e-11
-8.80247578640699e-13,-3.5046088883158886e-12
-6.635809875551543e-12,2.3043044052512765e-11
5.103678517418719e-12,5.386221681389593e-12
5.103678517418719e-12,7.521477677102271e-12
5.391327887692613e-13,-5.711939473322867e-12
2.6079637556033282e-12,7.766792857044856e-12
5.103678517418719e-12,-1.08947979553539e-11
5.391327887692613e-13,-5.711939473322867e-12
5.103678517418719e-12,1.916597853498241e-12
1.931840187137764e-12,7.0994563355292745e-12
1.931840187137764e-12,7.0994563355292745e-12
3.5742798631213147e-12,-5.0446029518072844e-12
2.1708341362719643e-12,1.1005023834664239e-13
2.1708341362719643e-12,1.1005023834664239e-13
5.391327887692613e-13,-5.711939473322867e-12
9.161925851571885e-13,-5.711939473322867e-12
3.6236113575839038e-12,-1.3526494159594272e-13
3.6236113575839038e-12,-1.3526494159594272e-13
2.1219722004529163e-12,7.766792857044856e-12
5.548757622910502e-13,-5.7782619222764e-12
2.6047468121375664e-12,-4.774626947483015e-12
3.813273812255515e-12,1.1005023834664239e-13
5.223392881827061e-12,-4.767461066325177e-12
1.1551865342913887e-12,-5.28991813174987e-12
1.1551865342913887e-12,-5.711939473322867e-12
3.690481880900024e-12,-5.7401447651999726e-12
1.3220117591776349e-12,-5.28991813174987e-12
3.461238841435168e-12,-1.2342134379325523e-12
4.5107243121156115e-12,1.3198595297738246e-12
3.205664957583063e-12,5.767430477663716e-13
2.631790111395102e-12,1.1271010197445794e-11
4.6884562917903385e-12,1.4704018739732517e-12
4.929132058563811e-12,1.941900701087145e-12
2.631790111395102e-12,3.1899351587058567e-12
3.9921264555359146e-12,3.1899351587058567e-12
5.067671992381578e-12,1.007576017418414e-11
4.270048545342139e-12,9.74845959213343e-12
4.929132058563811e-12,5.767430477663716e-13
4.929132058563811e-12,5.767430477663716e-13
3.9710246288645874e-13,5.3588792898220635e-12
3.205664957583063e-12,-3.601385559907943e-13
9.083230104143534e-13,1.2739891335676479e-11
2.4669718538914976e-12,1.8146724539668793e-12
8.186052812341014e-12,3.0457987045638267e-12
2.278016174522502e-13,1.2739891335676479e-11
4.270048545342139e-12,2.4058677810348622e-12
2.391114344621629e-12,3.104207711361704e-12
3.205664957583063e-12,1.0212426672081147e-11
1.009931218288644e-12,4.311291273316874e-12
1.009931218288644e-12,4.311291273316874e-12
2.391114344621629e-12,4.911983646365445e-12
3.205664957583063e-12,1.0440123960485284e-11
-5.396884293595296e-14,1.1106085498288027e-11
1.1721803713942714e-12,6.700489880054157e-12
4.929132058563811e-12,1.0212426672081147e-11
3.205664957583063e-12,-7.156136936340533e-13
3.205664957583063e-12,-7.156136936340533e-13
-4.074328434651294e-13,4.311291273316874e-12
8.156999637095574e-12,4.039673618423314e-12
1.0732245415481236e-11,-2.844795134729029e-12
-7.864027125957634e-13,-5.85597702953911e-13
1.1763814943528488e-12,-5.85597702953911e-13
-2.71517053536862e-12,-2.5970415547773014e-11
-2.8034115473106142e-11,-2.5256181235329224e-11
-2.0090346632614922e-11,-2.5256181235329224e-11
1.066383007389943e-12,-1.4817054319443736e-11
1.066383007389943e-12,-1.4817054319443736e-11
1.066383007389943e-12,-1.3504293171513336e-11
-1.135853429569173e-11,-2.304110267060006e-11
1.0732245415481236e-11,-2.304110267060006e-11
1.0732245415481236e-11,-7.93704586817635e-12
-1.135853429569173e-11,-2.5381677021848502e-11
9.885815159909236e-12,-3.2652548752696294e-12
3.5157073560947284e-12,-3.485585641586548e-12
-2.9159881251173354e-12,-2.249514995783362e-11
-1.6615021095804662e-12,-2.9419708489953095e-12
1.0732245415481236e-11,-1.3467899589476992e-11
-7.376163163184453e-12,-1.4817054319443736e-11
-1.9367255045295976e-11,-2.5800211002410932e-12
-2.6916738678815654e-12,-9.884811600964332e-12
7.099143914308822e-12,1.7484860785534505e-12
8.152812340096976e-12,-2.844795134729029e-12
1.2360308191186869e-12,-1.2476479968195295e-11
1.2360308191186869e-12,-1.3504293171513336e-11
1.2360308191186869e-12,-1.3504293171513336e-11
-1.9591569302531746e-11,-2.844795134729029e-12
2.120051433178097e-12,-2.844795134729029e-12
-1.8623196993291815e-12,-1.3370723875210711e-11
-2.9159881251173354e-12,-2.7099900896559155e-11
1.0732245415481236e-11,-2.844795134729029e-12
3.139187985467753e-12,-2.6771968145073736e-12
-1.6399313474700885e-11,-4.803546231806966e-12
-1.0258608910327822e-11,-2.8235788851561835e-12
-1.4201189260357368e-11,2.9874171223105016e-12
-1.0258608910327822e-11,-4.662153432630513e-12
-1.4416612332389213e-12,-5.540162271374944e-12
-3.639785447582439e-12,-4.302958520841449e-12
-1.2158521005682168e-11,-1.3153159482182988e-12
-2.583649998207219e-13,2.9874171223105016e-12
-5.458779663440104e-13,-1.4239201297468667e-12
-9.971095943804533e-12,-5.963424360308666e-12
-5.458779663440104e-13,-3.6016744183129286e-12
-5.458779663440104e-13,-4.662153432630513e-12
-1.0258608910327822e-11,-6.70684132582479e-12
-1.7392743150694437e-11,-4.662153432630513e-12
2.376262701487956e-12,-1.7208928407991008e-12
2.376262701487956e-12,-5.960289339540222e-12
-2.7105474094678248e-11,-4.103047102398057e-12
-2.551652564537444e-11,-5.326715331444208e-12
9.187399414548492e-13,-2.6540328541769315e-12
-1.7810704803429317e-13,-2.6540328541769315e-12
8.140305611063081e-12,1.5846953135777143e-11
5.455954959968152e-13,8.006942089122425e-11
1.126333684879074e-12,1.3659616629817718e-11
8.140305611063081e-12,1.3659616629817718e-11
8.140305611063081e-12,8.224216162189812e-11
1.6137869772736812e-12,-3.3093713928579425e-13
8.140305611063081e-12,1.5846953135777143e-11
8.140305611063081e-12,1.5846953135777143e-11
6.841019394229109e-12,1.3659616629817718e-11
5.017369954220639e-12,1.6458618830610034e-12
5.017369954220639e-12,1.6458618830610034e-12
-3.306908781214042e-13,1.660457658346558e-12
5.017369954220639e-12,1.6458618830610034e-12
4.663878354816942e-12,-5.176538253368501e-13
4.409088246439417e-12,6.022366722948185e-13
8.748587318844303e-12,8.224216162189812e-11
4.1152476459621785e-12,-3.3520718992103137e-13
-1.7489700175665055e-12,8.153318244437239e-11
6.065380748487464e-12,8.365922188231519e-13
-1.0041027716083952e-12,-1.73628159689493e-12
5.017369954220639e-12,1.6458618830610034e-12
5.455954959968152e-13,1.4591451970099474e-12
8.140305611063081e-12,1.4717837615869454e-11
3.766937791577376e-12,8.365922188231519e-13
3.949178472943773e-12,1.3855558338144794e-11
8.140305611063081e-12,7.096037556923556e-13
3.949178472943773e-12,-5.335088654786105e-12
3.949178472943773e-12,6.022366722948185e-13
-7.219667726694967e-13,1.074809814192074e-12
8.033887436971133e-12,-6.189143949547799e-13
-4.3806254028656326e-12,-3.0002818538958996e-12
-4.3806254028656326e-12,-3.0002818538958996e-12
-7.683861491241155e-12,-7.336757453319488e-12
-7.683861491241155e-12,-7.336757453319488e-12
-3.146258541643586e-12,-2.3633823894197066e-12
-7.683861491241155e-12,-9.633507347433836e-12
-4.5008592197579996e-12,-2.6160558166787703e-12
-3.138349614687052e-11,-7.336757453319488e-12
-1.0667980797074157e-11,2.3254488362637173e-12
-5.887047423542245e-12,-5.38698245716018e-12
-5.887047423542245e-12,-5.38698245716018e-12
-6.091753312953134e-12,-2.4803397128302306e-12
-6.091753312953134e-12,-2.4803397128302306e-12
-1.2357948928719541e-11,-6.293418841550841e-13
-5.996282077263262e-12,-7.057590364470658e-12
-7.683861491241155e-12,-1.2669556150297526e-11
-2.3113264205761754e-12,-1.3626036369353976e-11
-3.5859747599755377e-11,-3.937725204927366e-12
-3.5859747599755377e-11,-5.134181677121069e-12
-5.038337852390007e-12,-8.242900660337103e-13
2.0952015146413446e-11,2.4284182832060296e-12
-1.0397130153569514e-11,2.2130937895673878e-11
-1.4720742221759268e-11,4.570940718398675e-12
